     0.32000000     -0.75000000    0.0000675059    -24.6790800000  -53.5374440771  -28.8583640771
     0.32000000     -0.50000000    0.0000534613     19.5606000000   -9.3522701518  -28.9128701518
     0.32000000     -0.25000000    0.0000465728     19.7466000000   -9.1902852347  -28.9368852347
     0.32000000      0.00000000    0.0000444154     19.8066000000   -9.1368798512  -28.9434798512
     0.32000000      0.25000000    0.0000465727     19.7460000000   -9.1908036169  -28.9368036169
     0.32000000      0.50000000    0.0000534612     19.5594000000   -9.3533082000  -28.9127082000
     0.32000000      0.75000000    0.0000675057    -24.6802800000  -53.5384048387  -28.8581248387
     0.32000000      1.00000000    0.0000884170    -73.4010000000 -102.1523092195  -28.7513092195
     0.32000000      1.25000000    0.0001080133    -73.9512000000 -102.5258875419  -28.5746875419
     0.32000000      1.50000000    0.0001227156    -74.6112000000 -102.9277558222  -28.3165558222
     0.32000000      1.75000000    0.0001307187    -75.3870000000 -103.3565213173  -27.9695213173
     0.32000000      2.00000000    0.0001309522    -76.2714000000 -103.8022535347  -27.5308535347
     0.32000000      2.25000000    0.0001232365    -77.2572000000 -104.2597220884  -27.0025220884
     0.32000000      2.50000000    0.0001083507    -78.3438000000 -104.7347566404  -26.3909566404
     0.32000000      2.75000000    0.0000879937    -79.5180000000 -105.2245467441  -25.7065467441
     0.32000000      3.00000000    0.0000646318    -80.7684000000 -105.7313160737  -24.9629160737
     0.32000000      3.25000000    0.0000425084    -26.9576400000  -51.1336648249  -24.1760248249
     0.32000000      3.52500000    0.0000268624      8.5326000000  -14.7509592508  -23.2835592508
     0.32000000      3.82750000    0.0000169822      6.7650000000  -15.5390771348  -22.3040771348
     0.32000000      4.16025000    0.0000104359      4.7466000000  -16.5132194142  -21.2598194142
     0.32000000      4.52627500    0.0000062566      2.4684000000  -17.7036190521  -20.1720190521
     0.32000000      4.92890250    0.0000036800     -0.0750000000  -19.1349601397  -19.0599601397
     0.32000000      5.37179275    0.0000021395     -2.8806000000  -20.8210244662  -17.9404244662
     0.32000000      5.85897203    0.0000012399     -5.9298000000  -22.7573322208  -16.8275322208
     0.32000000      6.39486923    0.0000007221     -9.1812000000  -24.9140657516  -15.7328657516
     0.32000000      6.98435615    0.0000004249    -12.5868000000  -27.2525499330  -14.6657499330
     0.32000000      7.63279177    0.0000002529    -16.0683600000  -29.7019367011  -13.6335767011
     0.32000000      8.34607094    0.0000001515    -19.5486000000  -32.1906973339  -12.6420973339
     0.32000000      9.13067804    0.0000000905    -22.9407000000  -34.6363502338  -11.6956502338
     0.32000000      9.99374584    0.0000000532    -26.1633000000  -36.9606283078  -10.7973283078
     0.32000000     10.94312042    0.0000000303    -29.1487800000  -39.0978891135   -9.9491091135
     0.32000000     11.98743247    0.0000000165    -31.8466800000  -40.9986527050   -9.1519727050
     0.32000000     13.13617571    0.0000000084    -34.2292200000  -42.6352432700   -8.4060232700
     0.32000000     14.39979328    0.0000000040    -36.2878200000  -43.9984393729   -7.7106193729
     0.32000000     15.78977261    0.0000000017    -38.0326200000  -45.0971293864   -7.0645093864
     0.32000000     17.31874987    0.0000000007    -39.4864200000  -45.9523851012   -6.4659651012
     0.32000000     19.00062486    0.0000000002    -40.6794600000  -46.5923665657   -5.9129065657
     0.32000000     20.85068735    0.0000000001    -41.6463600000  -47.0493731448   -5.4030131448
     0.32000000     22.88575608    0.0000000000    -42.3855000000  -47.3193181637   -4.9338181637
     0.64000000    -22.88575608    0.0000000000    -42.3260940000  -47.2585776088   -4.9324836088
     0.64000000    -20.85068735    0.0000000001    -41.5505400000  -46.9518095424   -5.4012695424
     0.64000000    -19.00062486    0.0000000002    -40.5948000000  -46.5054362555   -5.9106362555
     0.64000000    -17.31874987    0.0000000007    -39.4127400000  -45.8757605336   -6.4630205336
     0.64000000    -15.78977261    0.0000000017    -37.9705200000  -45.0312274979   -7.0607074979
     0.64000000    -14.39979328    0.0000000040    -36.2376000000  -43.9433358336   -7.7057358336
